OF_ID,createTime,updateTime,finishTime,Location_ST,Location_City,Location_State,Location_StateFIPS,Location_Zip,x,y,marketname,Market_Website,Market_Facebook,Market_Twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
4017239,2014-08-22 16:53:27,2014-08-22 17:12:41,2014-08-22 17:12:41,1236 Augusta Road,Trenton,South Carolina,45,29847,-81.8720070,33.7458417,Cook's Farm,http://www.cooksfarm.com,https://www.facebook.com/pages/Cooks-Roadside-Market/210756652278667,,04/01/2014 to 05/26/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;,Open in early April with strawberries.,Bedding plants; Canned or preserved food; Fresh fruits; Fresh vegetables; Honey; Juices;,05/26/2014 to 09/01/2014,Mon: 8:00 AM - 6:30 PM;Tue: 8:00 AM - 6:30 PM;Wed: 8:00 AM - 6:30 PM;Thu: 8:00 AM - 6:30 PM;Fri: 8:00 AM - 6:30 PM;Sat: 8:00 AM - 6:30 PM;Sun: 8:00 AM - 6:30 PM;,Open seven days a week from Memorial Day until Labor Day with peaches and plums.,Bedding plants; Canned or preserved food; Fresh fruits; Fresh vegetables; Honey; Juices;,09/01/2014 to 10/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,"Open Thursday, Friday, and Saturday in the Fall.",Canned or preserved food; Fresh fruits; Fresh vegetables; Honey; Juices;,,,,,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,1
4017669,2015-05-01 11:05:04,2015-05-01 11:12:27,2015-05-01 11:12:27,989 N. Clayton Rd,New Lebanon,Ohio,39,45345,-84.3954739,39.7597210,Cook's Garden,http://cooksgardennewlebanon.com,https://www.facebook.com/cooksgardennewlebanon,,05/11/2015 to 10/16/2015,Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;,,Bedding plants; Fresh vegetables;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4017482,2014-09-30 11:12:01,2014-09-30 11:20:33,,247 County Road 20,Sherburne,New York,36,13460,-75.546679,42.648135,Cook's Maple Products,http://www.cooksmaple.com,http://www.facebook.com/cooksmaple,http://www.twitter.com/cooksmaple,01/01/2014 to 12/01/2020,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,"Open daily, farm phone 607-674-9593 for info or additional directions",Maple products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4004326,,2014-07-27 14:02:55,2014-07-27 14:02:55,3509 Shady Grove Rd.,Clarksville,Tennessee,47,37043,-87.200488,36.476291,Cook's Ranch Beef,http://www.cooksranchbeef.com/,,,,,Limited supply. Call for available.,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017525,2014-10-18 21:19:51,2014-10-18 21:38:29,2014-10-18 21:38:29,2724 N Lewis Rd,Coleman,Michigan,26,48618,-84.566845,43.690128,Coon's Berry Farm,www.coonsberryfarm.com,,,07/01/2015 to 09/30/2015,,,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1
4001212,,2014-07-27 17:46:32,2014-07-27 17:46:32,5576 County Road Q,Colgate,Wisconsin,55,53017,-88.3134342,43.1930480,Copper Kettle Farm LLC,http://www.copperkfarm.com,https://www.facebook.com/CopperKettleFarm,https://www.twitter.com/copperkfarm,08/23/2014 to 10/01/2014,,We have a one day garlic sale in late Aug. each season. Call anytime in season to stop over for purchase of garlic. Other than our one day sale we have no set times/dates.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4000632,,2014-09-17 10:28:03,2014-09-17 10:28:03,19180 281st Ave,Grey Eagle,Minnesota,27,56336,-94.784708,45.907281,Cornerstone Pines,http://www.cornerstonepineschristmastrees.com/,https://www.facebook.com/pages/Cornerstone-Pines/203194103124691,,11/22/2014 to 12/24/2014,Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 1:00 AM - 5:00 PM;,Also open by appointment.,Crafts and/or woodworking items; Maple products; Soap;,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; ,1,1,0,1,1,0,0,1,0,0,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,1,1,0
4017245,2014-08-22 18:36:41,2014-08-22 18:51:09,2014-08-22 18:51:09,53 Woodview Heights,Bradford,New Hampshire,33,03221,-71.977336,43.263441,Cornucopia Farm,http://www.cornucopiafarmnh.com,,,06/20/2014 to 08/31/2014,,Call first before coming to the farm,Bedding plants; Cut flowers; Eggs; Fresh fruits; Fresh vegetables; Non-poultry meat; Soap;,06/20/2015 to 08/31/2015,,Please call before coming to the farm,Crafts and/or woodworking items; Cut flowers; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Poultry products; Non-poultry meat; Soap;,,,,,,,,,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4013895,,2014-08-29 07:55:13,2014-08-29 07:55:13,5333 U. S. highway 150,Alpha,Illinois,17,61413,-90.379105,41.229078,Country Corner Farm Market & Pumpkin Patch,http://www.country-corner.com,http://wwwfacebook.com/country.corner.pumpkins,,05/01/2014 to 09/07/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 10:00 AM - 5:00 PM;,,Bedding plants; Canned or preserved food; Crafts and/or woodworking items; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Maple products;,09/08/2014 to 10/31/2014,Mon: 9:00 AM - 7:00 PM;Tue: 9:00 AM - 7:00 PM;Wed: 9:00 AM - 7:00 PM;Thu: 9:00 AM - 7:00 PM;Fri: 9:00 AM - 7:00 PM;Sat: 9:00 AM - 7:00 PM;Sun: 10:00 AM - 7:00 PM;,,Bedding plants; Canned or preserved food; Crafts and/or woodworking items; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Maple products;,,,,,,,,,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; Pumpkin shooting; Hay rides; Corn maze; Petting zoo; Pony rides;  Other: Family Fun Park, U-Pick Friuts  & Vegetables, Fall Festival Weekends, Nighttime Activities - Zombie Paintball;",1,1,1,1,1,0,1,1,1,1,1,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,1,1,1
4013157,,2014-07-30 21:27:22,2014-07-30 21:27:22,351 Kearney Road,New Market,Tennessee,47,37820,-83.535384,36.067779,Country Lane Farm,,,,01/01/2014 to 12/31/2014,Tue: 1:00 PM - 6:00 PM;Thu: 1:00 PM - 6:00 PM;,,Eggs; Herbs; Fresh vegetables; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017740,2015-10-21 12:27:44,2015-10-21 12:36:00,2015-10-21 12:36:00,5132 E. 8th Street,Columbus,Nebraska,31,68601,-97.262156,41.423775,Country Lane Gardens,countrylanegardens.org,Country Lane Gardens,,04/24/2015 to 10/18/2015,Mon: 1:00 PM - 8:00 PM;Tue: 1:00 PM - 8:00 PM;Wed: 1:00 PM - 8:00 PM;Thu: 1:00 PM - 8:00 PM;Fri: 1:00 PM - 8:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 1:00 PM - 5:00 PM;,,Bedding plants; Canned or preserved food; Cut flowers; Eggs; Fresh vegetables; Honey; Poultry products;,,,,,,,,,,,,,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Educational tours/ classes; Farm meals (lunches, dinners, etc.); Pick Your Own/U-Pick operation; Hay rides; ",0,1,1,0,1,0,0,1,0,0,0,,0,0,0,0,1,1,1,1,0
4017250,2014-08-23 08:54:25,2014-08-23 09:04:54,2014-08-23 09:04:54,111 county road 663,Athens,Tennessee,47,37303,-84.578432,35.408838,Country Meadows Farm,,,,09/01/2014 to 11/01/2014,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other: Nature trails;,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4016774,,2014-08-01 07:29:01,2014-08-01 07:29:01,2190 North 45th Road,Leland,Illinois,17,60531,-88.752615,41.587240,Country Pond Gardens,,https://www.facebook.com/CountryPondGardens,,05/01/2014 to 11/16/2014,Fri: 12:00 PM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 1:00 PM - 6:00 PM;,"Clients may contact us for additional times.  We are open many Mondays, Tuesdays and Wednesdays 9 am to 6 pm.",Bedding plants; Herbs; Fresh vegetables;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; ,0,1,0,1,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4004322,,2015-03-29 23:03:19,2015-03-29 23:03:19,18655 Forest Blvd. N.,Forest Lake,Minnesota,27,55025,-92.981095,45.219599,Covered Bridge Farm,www.coveredbridgefarm.net,,,07/07/2015 to 07/28/2015,,"most mornings from 8 am to noon, depending on blueberry availabilty.",pick your own Blueberries;,11/27/2015 to 12/13/2015,Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,,Christmas Trees and Gift Shop;,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
4013090,,2014-09-30 21:57:49,2014-09-30 21:57:49,1517 Lafevre Road,Geneva,Ohio,39,44041,-80.958817,41.765378,Covered Bridge Farms/Shimandle Grapes,www.facebook.com/CoveredBridgeFarms,,,09/27/2014 to 10/26/2014,Mon: 10:00 AM - 5:00 PM;Tue: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 12:00 PM - 5:00 PM;,,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4004321,,2014-07-26 18:38:44,2014-07-26 18:38:44,4160 US131 South,Petoskey,Michigan,26,49770,-84.966729,45.317777,Coveyou Scenic Farm Market,coveyouscenicfarm.com,https://www.facebook.com/pages/Coveyou-Scenic-Farm-Market/362874771540,,04/01/2014 to 12/22/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 12:00 PM - 4:00 PM;,,Bedding plants; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Dry beans; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Juices; Maple products; Nuts; Prepared foods;,,,,,,,,,,,,,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,Pick Your Own/U-Pick operation; Hay rides; ,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,1,1,1,1,1
4017490,2014-10-01 16:39:18,2014-10-01 16:53:45,2014-10-01 16:53:45,2112 E 100 N Rd,Paxton,Illinois,17,60957,-88.057094,40.414803,Cow Creek Farm,http://www.cowcreekorganicfarm.com/,https://www.facebook.com/cowcreekorganics,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;,Hours subject to change depending on farming season.  Please call 217-841-4466 in advance to line up an appointment.,Cut flowers; Dry beans; Eggs; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Nuts; Poultry products; Non-poultry meat; Soap; Wild harvested forest products;,,,,,,,,,,,,,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,Educational tours/ classes; Family/ youth activities;  Tours of manufacturing facilities; Hay rides; Pony rides; ,0,1,0,1,0,1,0,1,0,0,1,,0,0,0,0,1,1,1,0,0
4017784,2016-05-25 09:27:06,2016-05-25 09:46:53,2016-05-25 09:46:53,670 Townsend Valley RD,paris,Kentucky,21,40361,-84.326002,38.285907,Cow-U-Met Farm ,,,,05/13/2016 to 10/31/2016,Mon: 8:00 AM - 7:00 PM;Tue: 8:00 AM - 7:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 8:00 PM;Sun: 8:00 AM - 8:00 PM;,,Bedding plants; Fresh vegetables; Honey;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4002969,,2014-07-28 14:22:56,2014-07-28 14:22:56,"Danforth Jersey Farm, 157 Danforth Road",Jefferson,New York,36,12093,-74.5707210,42.4952520,Cowbella Creamery at Danforth Jersey Farm,www.cowbella.com,https://www.facebook.com/cowbella,,12/01/2014,Sun: 12:00 PM - 4:30 PM;,,Dairy products;,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Tours of manufacturing facilities; ,0,1,0,1,0,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4014208,,2014-07-30 11:56:48,2014-07-30 11:56:48,6550 Cowboy Trail,Las Vegas,Nevada,32,89131,-115.2223867,36.2807076,Cowboy Trail Farm Indoor Farm Stand,www.cowboytrailfarms.com,www.facebook.com/pages/Cowboy-Trail-Farms,,07/01/2014 to 11/29/2014,Sat: 9:00 AM - 1:00 PM;,We are closed on all major holidays.,Baked goods; Bedding plants; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Soap;,,,,,,,,,,,,,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  ",1,1,1,1,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,1
4017425,2014-09-10 11:00:32,2014-09-10 11:09:59,2014-09-10 11:09:59,S1843 County Road U,Cochrane,Wisconsin,55,54622,-91.683419,44.328264,"Cowsmo, Inc.",www.cowsmocompost.com,,,01/01/2014 to 12/31/2014,Mon: 7:30 AM - 5:30 PM;Tue: 7:30 AM - 5:30 PM;Wed: 7:30 AM - 5:30 PM;Thu: 7:30 AM - 5:30 PM;Fri: 7:30 AM - 5:30 PM;Sat: 7:30 AM - 5:30 PM;Sun: 7:30 AM - 5:30 PM;,"Weekend hours are available in spring and early summer, otherwise an appointment is preferred.",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0
4003928,,2014-09-16 14:37:47,2014-09-16 14:37:47,13817 Klaus Lane,Elgin,Texas,48,78621,-97.4285170,30.3619800,Coyote Creek Organic Farm and Feed Mill,CoyoteCreekFarm.com,https://www.facebook.com/pages/Coyote-Creek-Organic-Feed-Mill-and-Farm/119211684770073?ref=hl,https://twitter.com/CoyoteCreekFarm,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;,,Eggs;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Tours of manufacturing facilities;  Other: By appointment or scheduled tour date;,0,1,0,0,0,1,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,1,0
4017405,2014-09-08 16:49:30,2014-09-08 16:57:40,2014-09-08 16:57:40,3000 smithanderson rd,grayland,Washington,53,98547,-124.0665930,46.7572969,cranberries farm fresh,,,,09/27/2014 to 11/27/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other: will talk about cranberry harvest;,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4003344,,2014-07-23 14:28:06,2014-07-23 14:28:06,10905 104th Street,Coal Valley,Illinois,17,61240,-90.4677180,41.4102820,Crandall Farms,www.crandallfarms.com,www.facebook.com/crandallfarms,www.twitter.com/crandallfarms ,,,,Eggs; Honey; Soap;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4003236,,2014-07-30 20:51:56,2014-07-30 20:51:56,443 Canyon Creek Rd,Eureka,Montana,30,59917,-114.998317,48.909427,Cranky Carl's Farm,Http://wwww.crankycarlsfarm.com,,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 7:00 PM;Tue: 9:00 AM - 7:00 PM;Wed: 9:00 AM - 7:00 PM;Thu: 9:00 AM - 7:00 PM;Fri: 9:00 AM - 8:00 PM;Sat: 9:00 AM - 7:00 PM;Sun: 9:00 AM - 6:00 PM;,,Canned or preserved food; Dairy products; Eggs;,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4001202,,2014-07-26 20:30:01,2014-07-26 20:30:01,2534 Hill West Road,Montgomery,Vermont,50,05471,-72.644756,44.866276,Creamery Bridge Farm,Creamerybridgefarm.com,https://www.facebook.com/creamerybridgefarm,,01/01/2014 to 12/31/2014,,,Fresh vegetables; Wild harvested forest products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4016018,,2015-01-03 11:19:49,2015-01-03 11:19:49,300 Pine Tree Road,Selma,North Carolina,37,27576,-78.2991790,35.6856420,Creekside Farm,www.creeksidefarmberries.com,Creekside Farm,,05/17/2015 to 08/31/2015,Mon: 8:00 AM - 1:00 PM;Tue: 8:00 AM - 1:00 PM;Wed: 8:00 AM - 1:00 PM;Thu: 8:00 AM - 1:00 PM;Fri: 8:00 AM - 1:00 PM;Sat: 8:00 AM - 4:00 PM;Sun: 8:00 AM - 4:00 PM;,,Canned or preserved food; Fresh fruits; Fresh vegetables; Honey; Juices;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; ,0,1,0,1,1,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,1,0
4017597,2015-01-30 20:18:57,2015-01-30 20:25:01,2015-01-30 20:25:01,1436 Mount Joy Rd.,Manheim,Pennsylvania,42,17545,-76.427558,40.138632,Creekside Farm Market LLC,http://www.thecreeksidemarket.com,https://www.facebook.com/CreeksideFarmMarket,,05/27/2015 to 10/09/2015,Mon: 9:00 AM - 5:30 PM;Tue: 9:00 AM - 5:30 PM;Wed: 9:00 AM - 5:30 PM;Thu: 9:00 AM - 5:30 PM;Fri: 9:00 AM - 5:30 PM;Sat: 9:00 AM - 5:30 PM;Sun: 9:00 AM - 3:00 PM;,,Cut flowers; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017757,2016-02-13 21:08:15,2016-02-13 21:14:34,2016-02-13 21:14:34,13971 route 62,collins,New York,36,14034,-78.9284790,42.4986310,Creekside Market,http://www.creeksideproduce.com/,https://www.facebook.com/CreeksideMarketCollins/?ref=aymt_homepage_panel,,05/20/2016 to 12/23/2016,Tue: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,,Bedding plants; Canned or preserved food; Cut flowers; Herbs; Fresh fruits; Fresh vegetables; Honey; Maple products;,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4017594,2015-01-28 08:45:03,2015-01-28 08:53:49,2015-01-28 08:53:49,6500 Rollenhagen Rd,Ravenna,Michigan,26,49451,-85.994367,43.134669,Creswick Farms,www.CreswickFarms.com,https://www.facebook.com/CreswickFarms,,01/01/2015 to 12/31/2015,Wed: 12:00 PM - 6:00 PM;Thu: 12:00 PM - 5:00 PM;Fri: 12:00 PM - 5:00 PM;Sat: 10:00 AM - 3:00 PM;,Other hours by appointment,Eggs; Pet food; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Flush toilets; ,0,1,0,0,0,1,1,1,0
4017496,2014-10-03 08:35:20,2014-10-06 08:05:28,2014-10-06 08:05:28,409 N 11th,Thomas,Oklahoma,40,73669,-98.751283,35.747020,Crispin Murray Grey Grass-Fed Beef, http://crispin-grassfedbeef.com,,,01/01/2014 to 12/31/2014,,,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4017732,2015-08-09 17:56:31,2015-08-09 18:16:25,2015-08-09 18:16:25,24 NW 6th Avenue,Fort Lauderdale,Florida,12,33311,-80.1495294,26.1225240,Criswell Farms,,https://www.facebook.com/pages/Criswell-Farms-LLC/1375826332671388?fref=ts,,09/01/2015 to 06/01/2016,Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;,Please call Farmer Kevin with any questions or if staff temporarily off site - we are always nearbyk,"Herbs; Fresh vegetables; Nursery stock; Seeds, our own custom growing medium, grow bags;",,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;   Other: Florida Master Gardener of Broward County on site during hours;",1,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
